Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportParallelImportIT,assertRealm,Long Statement,"The length of the statement ""List<UserRepresentation> createdUsers=keycloakProvider.getInstance().realm(REALM_NAME).users().list().stream().filter(u -> u.getUsername().startsWith(""user"")).collect(Collectors.toList());"" is 188.",65
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportParallelImportIT,assertRealm,Magic Number,The method contains a magic number: 10,65
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportParallelImportIT,assertRealm,Magic Number,The method contains a magic number: 10,65
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportParallelImportIT,assertRealm,Magic Number,The method contains a magic number: 10,65
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportParallelImportIT,assertRealm,Magic Number,The method contains a magic number: 10,65
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportParallelImportIT,assertRealm,Magic Number,The method contains a magic number: 10,65
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldCreateRealm,Long Statement,"The length of the statement ""assertThat(System.getProperty(""kcc.junit.display-name"")`is(""<div class=\\\""kc-logo-text\\\""><span>Keycloak</span></div>""));"" is 123.",49
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldCreateRealm,Long Statement,"The length of the statement ""assertThat(realm.getDisplayNameHtml()`is(""<div class=\""kc-logo-text\""><span>Keycloak - ${role_uma_authorization}</span></div>""));"" is 129.",49
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldUpdateRealm,Long Statement,"The length of the statement ""assertThat(System.getProperty(""kcc.junit.display-name"")`is(""<div class=\\\""kc-logo-text\\\""><span>Keycloak</span></div>""));"" is 123.",69
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldUpdateRealm,Long Statement,"The length of the statement ""assertThat(realm.getDisplayNameHtml()`is(""<div class=\""kc-logo-text\""><span>Keycloak - ${role_uma_authorization}</span></div>""));"" is 129.",69
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldUpdateRealmWithEnv,Long Statement,"The length of the statement ""assertThat(System.getProperty(""kcc.junit.display-name"")`is(""<div class=\\\""kc-logo-text\\\""><span>Keycloak</span></div>""));"" is 123.",89
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldUpdateRealmWithEnv,Magic Number,The method contains a magic number: 2,89
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldUnknownVariableFailRealmCreation,Long Statement,"The length of the statement ""IllegalArgumentException thrown=assertThrows(IllegalArgumentException.class`() -> doImport(""3_update_realm.json"")`""Unknown variables should cause realm creation to fail"");"" is 171.",109
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldUnknownVariableFailRealmCreation,Long Statement,"The length of the statement ""assertThat(thrown.getMessage()`is(""Cannot resolve variable 'sys:kcc.junit.display-name' (enableSubstitutionInVariables=true).""));"" is 129.",109
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRealmSubstitutionIT,shouldUnknownVariableFailRealmCreation,Magic Number,The method contains a magic number: 3,109
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldAddDefaultRequiredAction,Magic Number,The method contains a magic number: 2,93
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldChangeRequiredActionName,Magic Number,The method contains a magic number: 3,120
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldEnableRequiredAction,Magic Number,The method contains a magic number: 4,147
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldChangePriorities,Magic Number,The method contains a magic number: 5,174
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldAddRequiredAction,Magic Number,The method contains a magic number: 6,201
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldAddRequiredAction,Magic Number,The method contains a magic number: 48,201
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldAddRequiredAction,Magic Number,The method contains a magic number: 42,201
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldSkipRequiredAction,Magic Number,The method contains a magic number: 7,231
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldSkipRequiredAction,Magic Number,The method contains a magic number: 48,231
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldSkipRequiredAction,Magic Number,The method contains a magic number: 42,231
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldDeleteRequiredAction,Magic Number,The method contains a magic number: 98,261
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldDeleteRequiredAction,Magic Number,The method contains a magic number: 42,261
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,shouldDeleteAllRequiredAction,Magic Number,The method contains a magic number: 99,282
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,getRequiredAction,Long Statement,"The length of the statement ""Optional<RequiredActionProviderRepresentation> maybeRequiredAction=realm.getRequiredActions().stream().filter(r -> r.getAlias().equals(requiredActionAlias)).findFirst();"" is 169.",293
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRequiredActionsIT,getRequiredAction,Long Statement,"The length of the statement ""assertThat(String.format(""Cannot find required-action: '%s'""`requiredActionAlias)`maybeRequiredAction.isPresent()`is(true));"" is 124.",293
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldCreateRealmWithRoles,Long Statement,"The length of the statement ""assertThat(realmRole.getAttributes()`hasEntry(is(""my added attribute"")`containsInAnyOrder(""my added attribute value""`""my added attribute second value"")));"" is 154.",55
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldCreateRealmWithRoles,Long Statement,"The length of the statement ""assertThat(clientRole.getAttributes()`hasEntry(is(""my added client attribute"")`containsInAnyOrder(""my added client attribute value""`""my added client attribute second value"")));"" is 176.",55
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddRealmRole,Long Statement,"The length of the statement ""assertThat(realmRole.getAttributes()`hasEntry(is(""my second added attribute"")`containsInAnyOrder(""my second added attribute value""`""my second added attribute second value"")));"" is 175.",89
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddRealmRole,Long Statement,"The length of the statement ""assertThat(realmRole.getAttributes()`hasEntry(is(""my added attribute"")`containsInAnyOrder(""my added attribute value""`""my added attribute second value"")));"" is 154.",89
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddRealmRole,Long Statement,"The length of the statement ""assertThat(clientRole.getAttributes()`hasEntry(is(""my second added client attribute"")`containsInAnyOrder(""my second added client attribute value""`""my second added client attribute second value"")));"" is 197.",89
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRole,Magic Number,The method contains a magic number: 2,134
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldChangeRealmRole,Magic Number,The method contains a magic number: 3,176
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldChangeClientRole,Magic Number,The method contains a magic number: 4,197
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddUserWithRealmRole,Magic Number,The method contains a magic number: 5,218
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddUserWithClientRole,Magic Number,The method contains a magic number: 6,240
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldChangeUserAddRealmRole,Magic Number,The method contains a magic number: 7,259
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldChangeUserAddClientRole,Magic Number,The method contains a magic number: 8,277
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldChangeUserRemoveRealmRole,Magic Number,The method contains a magic number: 9,296
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldChangeUserRemoveClientRole,Magic Number,The method contains a magic number: 10,314
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddRealmRoleWithRealmComposite,Magic Number,The method contains a magic number: 11,333
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddRealmRoleWithClientComposite,Magic Number,The method contains a magic number: 12,359
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddRealmCompositeToRealmRole,Magic Number,The method contains a magic number: 13,387
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientCompositeToRealmRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role""`""my_other_client_role"")));"" is 124.",413
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientCompositeToRealmRole,Magic Number,The method contains a magic number: 14,413
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddCompositeClientToRealmRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role""`""my_other_client_role"")));"" is 124.",441
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddCompositeClientToRealmRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_other_second_client_role""`""my_second_client_role"")));"" is 145.",441
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddCompositeClientToRealmRole,Long Statement,"The length of the statement ""KeycloakRepositoryException thrown=assertThrows(KeycloakRepositoryException.class`() -> realmImportService.doImport(foundImport));"" is 130.",441
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddCompositeClientToRealmRole,Long Statement,"The length of the statement ""assertThat(thrown.getMessage()`is(""Error adding composite roles to realm role 'my_composite_client_role': Cannot find client role 'non_exists' within realm 'realmWithRoles'""));"" is 176.",441
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddCompositeClientToRealmRole,Magic Number,The method contains a magic number: 15,441
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddCompositeClientToRealmRole,Magic Number,The method contains a magic number: 2,441
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleWithRealmRoleComposite,Magic Number,The method contains a magic number: 16,474
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleWithClientRoleComposite,Long Statement,"The length of the statement ""RoleRepresentation realmRole=keycloakRepository.getClientRole(realm`""moped-client""`""my_other_composite_moped_client_role"");"" is 123.",501
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleWithClientRoleComposite,Magic Number,The method contains a magic number: 17,501
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddRealmRoleCompositeToClientRole,Magic Number,The method contains a magic number: 18,530
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositeToClientRole,Long Statement,"The length of the statement ""RoleRepresentation realmRole=keycloakRepository.getClientRole(realm`""moped-client""`""my_other_composite_moped_client_role"");"" is 123.",557
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositeToClientRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role""`""my_other_client_role"")));"" is 124.",557
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositeToClientRole,Long Statement,"The length of the statement ""KeycloakRepositoryException thrown=assertThrows(KeycloakRepositoryException.class`() -> realmImportService.doImport(foundImport));"" is 130.",557
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositeToClientRole,Long Statement,"The length of the statement ""assertThat(thrown.getMessage()`is(""Error adding composite roles to client role 'my_other_composite_moped_client_role': Cannot find client role 'non_exists' within realm 'realmWithRoles'""));"" is 189.",557
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositeToClientRole,Magic Number,The method contains a magic number: 19,557
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositesToClientRole,Long Statement,"The length of the statement ""RoleRepresentation realmRole=keycloakRepository.getClientRole(realm`""moped-client""`""my_other_composite_moped_client_role"");"" is 123.",591
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositesToClientRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role""`""my_other_client_role"")));"" is 124.",591
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositesToClientRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_other_second_client_role""`""my_second_client_role"")));"" is 145.",591
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositesToClientRole,Magic Number,The method contains a magic number: 20,591
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldAddClientRoleCompositesToClientRole,Magic Number,The method contains a magic number: 2,591
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveRealmCompositeFromRealmRole,Magic Number,The method contains a magic number: 21,621
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveCompositeClientFromRealmRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_other_second_client_role""`""my_second_client_role"")));"" is 145.",647
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveCompositeClientFromRealmRole,Magic Number,The method contains a magic number: 22,647
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveCompositeClientFromRealmRole,Magic Number,The method contains a magic number: 2,647
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositesFromRealmRole,Magic Number,The method contains a magic number: 23,676
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveRealmCompositeFromClientRole,Magic Number,The method contains a magic number: 24,704
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositeFromClientRole,Long Statement,"The length of the statement ""RoleRepresentation realmRole=keycloakRepository.getClientRole(realm`""moped-client""`""my_other_composite_moped_client_role"");"" is 123.",731
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositeFromClientRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role""`""my_other_client_role"")));"" is 124.",731
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositeFromClientRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_other_second_client_role"")));"" is 121.",731
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositeFromClientRole,Magic Number,The method contains a magic number: 25,731
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositeFromClientRole,Magic Number,The method contains a magic number: 2,731
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositesFromClientRole,Long Statement,"The length of the statement ""RoleRepresentation realmRole=keycloakRepository.getClientRole(realm`""moped-client""`""my_other_composite_moped_client_role"");"" is 123.",761
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositesFromClientRole,Long Statement,"The length of the statement ""assertThat(composites.getClient()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_other_second_client_role"")));"" is 121.",761
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldRemoveClientCompositesFromClientRole,Magic Number,The method contains a magic number: 26,761
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldCreateRolesWithAttributes,Long Statement,"The length of the statement ""assertThat(realmRole.getAttributes()`hasEntry(is(""my added attribute"")`containsInAnyOrder(""my added attribute value""`""my added attribute second value"")));"" is 154.",790
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldCreateRolesWithAttributes,Long Statement,"The length of the statement ""assertThat(realmRole.getAttributes()`hasEntry(is(""my second added attribute"")`containsInAnyOrder(""my second added attribute value""`""my second added attribute second value"")));"" is 175.",790
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldCreateRolesWithAttributes,Long Statement,"The length of the statement ""RoleRepresentation clientRole=keycloakRepository.getClientRole(realm`""moped-client""`""my_other_composite_attribute_moped_client_role"");"" is 134.",790
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportRolesIT,shouldCreateRolesWithAttributes,Long Statement,"The length of the statement ""assertThat(clientRole.getAttributes()`hasEntry(is(""my added attribute"")`containsInAnyOrder(""my added attribute value""`""my added attribute second value"")));"" is 155.",790
